age,job,marital,education,has_default,balance,has_housing,has_loan,age_t,balance_sign,balance_t,job_admin,job_bluecollar,job_technician,job_services,job_management,job_retired,job_selfemployed,job_entrepreneur,job_unemployed,job_housemaid,job_student,job_unknown,marital_married,marital_single,marital_divorced,marital_unknown,education_ord,default_bin,housing_bin,loan_bin,target_bin,cluster_k5
38,services,married,secondary,False,934,True,False,-0.16769325665052345,1,0.35315304576079637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
44,admin,divorced,secondary,False,2999,True,False,0.37766291545494135,1,0.8789408063137933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
49,management,married,tertiary,False,85,True,False,0.8321263922094952,1,-0.7230278685363961,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
31,self-employed,single,tertiary,False,17924,True,False,-0.8039421241068989,1,1.6851450251985112,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
55,blue-collar,divorced,primary,False,8180,False,False,1.37748256431496,1,1.331387082556779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
32,management,married,tertiary,False,2431,True,False,-0.7130494287559882,1,0.7842762168228251,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
35,services,married,secondary,False,341,True,False,-0.4403713427032558,1,-0.10043592930670144,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
35,blue-collar,single,secondary,False,4963,True,False,-0.4403713427032558,1,1.106065284234261,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
31,admin,married,secondary,False,8781,True,False,-0.8039421241068989,1,1.3633585234895578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
39,technician,single,secondary,False,1355,True,False,-0.07680056129961267,1,0.5208121546777075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
28,admin,divorced,secondary,False,-504,True,True,-1.0766202101596314,-1,0.07534110638416526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2
26,admin,single,secondary,True,-930,True,False,-1.258405600861453,-1,0.3512194860119657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
39,management,married,tertiary,False,1738,True,False,-0.07680056129961267,1,0.6330084239042416,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
48,blue-collar,married,primary,False,214,True,True,0.7412336968585845,1,-0.30977880536572067,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
40,blue-collar,divorced,secondary,False,973,False,False,0.014092134051298123,1,0.37158314565263756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
32,admin,married,secondary,False,684,True,False,-0.7130494287559882,1,0.21283379732732075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
29,management,married,secondary,False,231,False,False,-0.9857275148087206,1,-0.27545784005275,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
41,blue-collar,married,secondary,False,580,True,False,0.1049848294022089,1,0.13856814341446344,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
34,management,married,tertiary,False,273,True,False,-0.5312640380541666,1,-0.20041526584335445,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
32,blue-collar,single,secondary,False,811,True,False,-0.7130494287559882,1,0.28954091536053445,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
34,admin,married,primary,False,0,True,True,-0.5312640380541666,0,-2.7319479450808406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4
36,self-employed,divorced,tertiary,False,1354,True,False,-0.3494786473523451,1,0.5204794345441294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3
29,admin,divorced,secondary,False,-254,True,False,-0.9857275148087206,-1,-0.23282633535464242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
54,management,divorced,tertiary,False,-449,True,False,1.2865898689640491,-1,0.02333567007835447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3
29,blue-collar,married,secondary,False,7863,True,False,-0.9857275148087206,1,1.3135639253836662,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
35,blue-collar,divorced,secondary,False,336,True,False,-0.4403713427032558,1,-0.10707820136495762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
36,blue-collar,married,secondary,False,1049,True,False,-0.3494786473523451,1,0.40546880190143114,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
37,services,married,secondary,False,6089,True,False,-0.25858595200143425,1,1.1982664504489031,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
37,management,divorced,tertiary,False,-42,True,False,-0.25858595200143425,-1,-1.0356387168638819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,4
31,blue-collar,single,secondary,False,953,True,False,-0.8039421241068989,1,0.36222591953539174,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
33,admin,single,secondary,False,315,True,True,-0.6221567334050774,1,-0.13609600106775263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
59,retired,divorced,secondary,False,5845,False,False,1.741053345718603,1,1.179824786556503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
28,student,single,secondary,False,1377,True,False,-1.0766202101596314,1,0.5280705751728129,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
30,blue-collar,married,secondary,False,378,True,False,-0.8948348194578097,1,-0.05410652538909139,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
53,services,divorced,secondary,False,765,True,False,1.1956971736131385,1,0.2632392968305199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
26,blue-collar,married,secondary,False,5795,True,False,-1.258405600861453,1,1.1759508396952114,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
30,admin,single,secondary,False,315,True,False,-0.8948348194578097,1,-0.13609600106775263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
35,management,single,tertiary,False,916,True,False,-0.4403713427032558,1,0.34438598981660223,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
34,admin,married,secondary,False,124,True,False,-0.5312640380541666,1,-0.5543682105863577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
33,services,married,secondary,False,207,True,False,-0.6221567334050774,1,-0.32470695229808905,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
59,retired,married,tertiary,False,422,True,False,1.741053345718603,1,-0.004570268212112354,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1
36,technician,single,secondary,False,125,True,False,-0.3494786473523451,1,-0.5507745491771973,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
34,services,single,secondary,False,2,True,False,-0.5312640380541666,1,-2.2364714731631463,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4
39,services,single,secondary,False,7066,True,False,-0.07680056129961267,1,1.2653701449443018,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
42,services,married,secondary,False,146,True,True,0.1958775247531197,1,-0.4812522656816068,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
60,retired,divorced,secondary,False,496,True,False,1.8319460410695139,1,0.06813932268779942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
44,blue-collar,single,primary,False,36,True,False,0.37766291545494135,1,-1.1034163091290992,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
21,blue-collar,married,primary,False,-172,True,True,-1.7128690776160072,-1,-0.40780250783985267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
29,blue-collar,married,secondary,False,940,True,True,-0.9857275148087206,1,0.35603793056932154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
56,services,single,secondary,False,-40,True,False,1.4683752596658706,-1,-1.05711906795856,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4
30,services,single,secondary,False,140,True,False,-0.8948348194578097,1,-0.5000467401298062,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
26,services,married,secondary,False,77,True,False,-1.258405600861453,1,-0.7670630253628523,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
35,blue-collar,married,primary,False,22,True,False,-0.4403713427032558,1,-1.3178334045359172,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
22,blue-collar,single,secondary,False,-51,True,False,-1.6219763822650963,-1,-0.9499286489530603,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
26,blue-collar,single,secondary,False,26,True,True,-1.258405600861453,1,-1.245518529327759,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
28,admin,single,secondary,False,154,True,False,-1.0766202101596314,1,-0.45735252221173905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
35,admin,divorced,secondary,False,534,False,False,-0.4403713427032558,1,0.10136768000792136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
35,housemaid,married,tertiary,False,1265,True,False,-0.4403713427032558,1,0.4898387425667536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,3
55,technician,married,tertiary,False,-466,True,False,1.37748256431496,-1,0.04005958409607502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1
32,services,married,secondary,False,38,True,False,-0.7130494287559882,1,-1.079673873690338,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
28,management,single,secondary,False,703,True,False,-1.0766202101596314,1,0.2251729979172057,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
31,admin,married,secondary,False,685,True,False,-0.8039421241068989,1,0.21349171446895515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
23,blue-collar,single,secondary,False,780,True,False,-1.5310836869141855,1,0.271985571980162,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
26,technician,single,tertiary,False,-67,True,False,-1.258405600861453,-1,-0.8289410221155256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
46,blue-collar,married,primary,False,1085,True,True,0.5594483061567629,1,0.42067256025082383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
34,blue-collar,married,secondary,False,29,True,False,-0.5312640380541666,1,-1.1980007133375001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
60,management,single,tertiary,False,560,False,False,1.8319460410695139,1,0.12276960618032935,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1
28,student,single,tertiary,False,22,True,False,-1.0766202101596314,1,-1.3178334045359172,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0
29,services,married,secondary,False,6567,True,False,-0.9857275148087206,1,1.2323447526681162,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
39,entrepreneur,married,secondary,False,2139,True,False,-0.07680056129961267,1,0.7265893766628928,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2
53,management,divorced,tertiary,False,50,True,False,1.1956971736131385,1,-0.9586862468528033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3
54,unemployed,married,secondary,False,582,True,False,1.2865898689640491,1,0.1401179804056509,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
34,technician,single,secondary,False,194,True,True,-0.5312640380541666,1,-0.35381396219217714,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
27,services,single,secondary,False,353,True,False,-1.1675129055105422,1,-0.08488259076686891,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
28,services,single,secondary,False,341,True,False,-1.0766202101596314,1,-0.10043592930670144,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
39,entrepreneur,married,tertiary,True,-172,True,False,-0.07680056129961267,-1,-0.40780250783985267,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,3
60,retired,divorced,secondary,False,-639,True,False,1.8319460410695139,-1,0.18218790470972007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
26,student,single,secondary,False,864,True,False,-1.258405600861453,1,0.3180574036583082,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
32,management,married,secondary,False,134,True,True,-0.7130494287559882,1,-0.5196586178295982,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
40,admin,single,secondary,False,50,False,False,0.014092134051298123,1,-0.9586862468528033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
25,admin,single,secondary,False,507,True,False,-1.3492982962123636,1,0.07801240019928614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
44,blue-collar,married,primary,False,-101,True,False,0.37766291545494135,-1,-0.6460753985253176,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
48,blue-collar,married,secondary,False,480,True,False,0.7412336968585845,1,0.05338129034370983,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
37,entrepreneur,single,secondary,False,-22,True,False,-0.25858595200143425,-1,-1.3178334045359172,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,4
39,admin,divorced,secondary,False,878,True,False,-0.07680056129961267,1,0.32529841893526995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
40,admin,married,secondary,False,2574,True,False,0.014092134051298123,1,0.8100444800604076,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
24,blue-collar,single,secondary,False,833,True,False,-1.4401909915632745,1,0.30159758310181556,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
31,management,single,tertiary,False,2734,True,False,-0.8039421241068989,1,0.8372317455877891,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
42,admin,divorced,secondary,False,241,True,False,0.1958775247531197,1,-0.25642539068709025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
51,blue-collar,married,primary,False,129,True,False,1.013911782911317,1,-0.5366795857823848,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
28,management,single,tertiary,False,41,True,False,-1.0766202101596314,1,-1.046251021094891,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
32,management,married,tertiary,False,3387,True,False,-0.7130494287559882,1,0.9337950613811656,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
36,admin,single,secondary,False,148,True,False,-0.3494786473523451,1,-0.47515754968008456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
36,blue-collar,married,secondary,False,249,True,False,-0.3494786473523451,1,-0.24175736225887198,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
38,self-employed,single,tertiary,False,5774,True,False,-0.16769325665052345,1,1.1743138066070777,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
36,services,single,secondary,False,0,True,False,-0.3494786473523451,0,-2.7319479450808406,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4
40,blue-collar,married,primary,False,1841,True,False,0.014092134051298123,1,0.6589598537376571,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
33,admin,single,secondary,False,5,True,False,-0.6221567334050774,1,-1.9238606248356611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4
37,blue-collar,married,primary,False,2120,True,False,-0.25858595200143425,1,0.7225672705444679,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
51,management,single,tertiary,False,297,True,False,1.013911782911317,1,-0.16254670135259885,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,3
34,services,divorced,secondary,False,89,True,False,-0.5312640380541666,1,-0.7025242414198062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
35,technician,single,tertiary,False,13460,True,False,-0.4403713427032558,1,1.5559781212147465,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
56,blue-collar,married,primary,False,827,True,False,1.4683752596658706,1,0.2983412359544418,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
35,blue-collar,married,secondary,False,205,True,True,-0.4403713427032558,1,-0.3290644946084289,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
32,management,single,tertiary,False,6542,True,False,-0.7130494287559882,1,1.2306248126665664,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
32,blue-collar,single,secondary,False,217,True,False,-0.7130494287559882,1,-0.3035292533480493,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
34,technician,married,tertiary,False,3743,True,False,-0.5312640380541666,1,0.978856839864784,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
39,services,married,secondary,False,117,True,False,-0.07680056129961267,1,-0.5803590626845624,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
29,blue-collar,married,secondary,False,-493,True,False,-0.9857275148087206,-1,0.06540872633072015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
37,housemaid,single,secondary,False,465,True,False,-0.25858595200143425,1,0.03909280533227862,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
33,management,single,tertiary,False,62,True,False,-0.6221567334050774,1,-0.863385397504683,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
40,admin,single,secondary,False,2040,True,False,0.014092134051298123,1,0.7052272349302586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
22,services,single,secondary,False,344,True,False,-1.6219763822650963,1,-0.09649702112006267,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
32,technician,single,secondary,False,230,True,False,-0.7130494287559882,1,-0.27740601638924417,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
33,admin,single,secondary,False,1277,True,False,-0.6221567334050774,1,0.49409351110990285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
29,blue-collar,married,secondary,False,104,True,False,-0.9857275148087206,1,-0.6330019579242155,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
29,technician,single,secondary,False,706,True,False,-0.9857275148087206,1,0.22709079862677448,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
24,blue-collar,single,secondary,False,174,True,True,-1.4401909915632745,1,-0.4026185183437485,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
31,management,single,secondary,False,360,True,False,-0.8039421241068989,1,-0.0760514978583086,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
31,blue-collar,single,secondary,False,239,True,False,-0.8039421241068989,1,-0.2601681683550432,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
28,admin,single,secondary,False,2290,True,False,-1.0766202101596314,1,0.7573398623229093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
32,technician,single,tertiary,False,-770,True,False,-0.7130494287559882,-1,0.2661736085516963,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
24,services,single,secondary,False,414,True,False,-1.4401909915632745,1,-0.013181548828145748,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
57,admin,married,secondary,False,403,True,False,1.5592679550167814,1,-0.025297108459024196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
27,blue-collar,single,secondary,False,513,True,True,-1.1675129055105422,1,0.08330798496148858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
32,management,single,tertiary,False,7290,True,False,-0.7130494287559882,1,1.2794435078683222,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
23,services,single,secondary,False,279,True,False,-1.5310836869141855,1,-0.19064588485945225,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
30,blue-collar,single,secondary,False,5909,True,False,-0.8948348194578097,1,1.1847353719388134,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
27,services,single,secondary,False,-195,True,False,-1.1675129055105422,-1,-0.3515070409443292,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
55,blue-collar,married,secondary,False,3917,True,False,1.37748256431496,1,0.9993444053662933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
34,blue-collar,married,secondary,False,243,True,False,-0.5312640380541666,1,-0.25271341812284176,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
28,admin,single,secondary,False,352,True,True,-1.0766202101596314,1,-0.08615841091218555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
25,management,married,tertiary,False,-242,True,True,-1.3492982962123636,-1,-0.2545655854923718,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,3
29,technician,single,tertiary,False,615,True,False,-0.9857275148087206,1,0.16495005667551907,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
55,retired,divorced,tertiary,False,0,False,False,1.37748256431496,0,-2.7319479450808406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4
25,blue-collar,single,secondary,False,217,True,False,-1.3492982962123636,1,-0.3035292533480493,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
25,technician,married,tertiary,False,839,True,False,-1.3492982962123636,1,0.30483058705824123,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
36,housemaid,single,secondary,False,1015,True,False,-0.3494786473523451,1,0.3906232485267719,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
27,blue-collar,married,unknown,False,409,True,False,-1.1675129055105422,1,-0.018648308132913315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,1,2
25,services,single,secondary,False,1119,True,False,-1.3492982962123636,1,0.43457581179551874,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
32,blue-collar,single,primary,False,12198,True,False,-0.7130494287559882,1,1.5115802842988912,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
34,management,single,unknown,False,6013,True,False,-0.5312640380541666,1,1.1926027671011707,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,1,2
29,self-employed,single,tertiary,False,476,True,False,-0.9857275148087206,1,0.049615071207906036,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
33,admin,single,tertiary,False,235,True,False,-0.6221567334050774,1,-0.26774821435707663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
38,entrepreneur,married,tertiary,False,170,True,False,-0.16769325665052345,1,-0.4130467776341872,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,3
45,technician,divorced,secondary,False,-357,True,True,0.4685556108058521,-1,-0.07981509789615387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2
30,blue-collar,single,secondary,False,2145,True,False,-0.8948348194578097,1,0.72785209924402,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
32,blue-collar,married,primary,False,-454,True,True,-0.7130494287559882,-1,0.028319169630899525,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
26,blue-collar,single,primary,False,-887,True,False,-1.258405600861453,-1,0.3298927077710515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
29,admin,single,secondary,False,306,True,False,-0.9857275148087206,1,-0.14912746650752212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
25,blue-collar,single,primary,False,292,True,True,-1.3492982962123636,1,-0.1701780529824235,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
34,management,single,tertiary,False,-578,True,False,-0.5312640380541666,-1,0.13701296214721617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
33,blue-collar,married,secondary,False,139,True,True,-0.6221567334050774,1,-0.503256733186938,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
32,technician,single,tertiary,False,2684,True,False,-0.7130494287559882,1,0.8289104371922148,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
33,management,single,tertiary,False,1304,True,False,-0.6221567334050774,1,0.5035224702983412,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
34,blue-collar,married,primary,False,-1,True,False,-0.5312640380541666,-1,-2.4193370967533547,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4
29,management,married,tertiary,False,1387,True,False,-0.9857275148087206,1,0.5313316314676954,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
28,self-employed,married,secondary,False,-522,True,True,-1.0766202101596314,-1,0.09113656934446139,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
38,technician,single,secondary,False,-242,True,False,-0.16769325665052345,-1,-0.2545655854923718,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
35,services,single,secondary,False,719,True,False,-0.4403713427032558,1,0.23530830356265073,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
28,admin,single,secondary,False,0,True,True,-1.0766202101596314,0,-2.7319479450808406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,4
